# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Oct 23 17:53:33 2023,,,,,,,,,,,,
#,,,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,,,,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,,,,,,,,
# COLUMN discoverymethod: Discovery Method,,,,,,,,,,,,
# COLUMN disc_year:      Discovery Year,,,,,,,,,,,,
# COLUMN disc_facility:  Discovery Facility,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass],,,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature [K],,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar Radius],,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,
# COLUMN sy_dist:        Distance [pc],,,,,,,,,,,,
#,,,,,,,,,,,,
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_bmasse,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-742 b,1,1,Transit,2016,Kepler,8.3608707,0,4545,0.73,0.72,4.57,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,0,0,4732,0.68,0,0,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.36086403,0,4545,0.73,0.72,4.57,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.36086824,0,4743,0.81,0.79,4.52,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.36086824,0,4743,0.81,0.79,4.52,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.360847,0,4628,0.63,0.65,4.66,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.3608707,0,4743,0.81,0.79,4.52,489.253
Kepler-742 b,1,1,Transit,2016,Kepler,8.36086824,0,4642,0.71,0.76,4.62,489.253
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926292,0,5530,0.84,0.96,4.57,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926292,0,5530,0.84,0.96,4.57,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.179262,0,5542,0.92,0.97,4.5,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926292,0,5486,0.85,0.94,4.55,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926729,0,5511,0.86,0.96,4.55,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926686,0,5423.64,0.92,0.94,4.48,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926292,0,5530,0.84,0.96,4.57,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.17926729,0,5423.64,0.92,0.94,4.48,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,3.1792627,0,5423.64,0.92,0.94,4.48,278.987
Kepler-743 b,2,1,Transit,2016,Kepler,0,0,5509,0.92,0,0,278.987
Kepler-744 b,1,1,Transit,2016,Kepler,12.06223957,0,5605.14,0.82,0.99,4.61,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.062148,0,5938,1.57,1.06,4.07,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222443,0,5594,0.93,0.94,4.48,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,0,0,5495,0.87,0,0,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06219221,0,5605.14,0.82,0.99,4.61,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222443,0,5957,1.59,1.06,4.06,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222443,0,5957,1.59,1.06,4.06,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222962,0,5547,0.93,0.9,4.45,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222962,0,5605.14,0.82,0.99,4.61,449.964
Kepler-744 b,1,1,Transit,2016,Kepler,12.06222443,0,5957,1.59,1.06,4.06,449.964
Kepler-745 b,1,1,Transit,2016,Kepler,0,0,5783,1.54,0,0,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93146307,0,5654.67,1.61,1,4.03,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93146307,0,5782,1.22,1.03,4.28,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93161,0,5841,0.88,0.99,4.54,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93153577,0,5654.67,1.61,1,4.03,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93143556,0,5880,0.92,1.01,4.52,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93143556,0,5880,0.92,1.01,4.52,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93134553,0,5654.67,1.61,1,4.03,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93143556,0,5849,1.04,1.04,4.42,1780.38
Kepler-745 b,1,1,Transit,2016,Kepler,9.93143556,0,5880,0.92,1.01,4.52,1780.38
Kepler-746 b,1,1,Transit,2016,Kepler,3.48147059,0,5094.34,0,0,0,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.4815917,0,5094.34,0,0,0,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.48159251,0,5473,1.06,0.92,4.35,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.48159251,0,5473,1.06,0.92,4.35,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.481538,0,5481,1.01,0.98,4.42,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.48159251,0,5418,0.93,0.91,4.46,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.48159251,0,5473,1.06,0.92,4.35,0
Kepler-746 b,1,1,Transit,2016,Kepler,3.4815917,0,5405,1.02,0.9,4.37,0
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760233,0,4980,3.21,0,0,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760587,0,5123,0.78,0.74,4.52,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760587,0,5123,0.78,0.74,4.52,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.6175885,0,4980,3.21,0,0,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760587,0,5123,0.78,0.74,4.52,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61766403,0,4980,3.21,0,0,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61758,0,5131,0.77,0.76,4.54,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760233,0,5123,0.78,0.74,4.52,3347.16
Kepler-747 b,1,1,Transit,2016,Kepler,35.61760587,0,5096,0.78,0.82,4.58,3347.16
Kepler-748 b,1,1,Transit,2016,Kepler,7.40758,0,5665,0.99,1.06,4.47,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40739214,0,5730.42,1.54,1.02,4.07,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742793,0,5922,0.96,1,4.47,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742502,0,5922,0.96,1,4.47,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742793,0,5934,1.1,1.07,4.38,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742793,0,5922,0.96,1,4.47,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,0,0,5923,1.49,0,0,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742793,0,5922,0.96,1,4.47,1705.99
Kepler-748 b,1,1,Transit,2016,Kepler,7.40742502,0,5730.42,1.54,1.02,4.07,1705.99
Kepler-749 b,1,1,Transit,2016,Kepler,17.317162,0,4940.93,0.77,0.81,4.57,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31716585,0,4719,0.5,0.52,4.75,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31716585,0,4719,0.5,0.52,4.75,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31711739,0,4719,0.5,0.52,4.75,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31711739,0,4940.93,0.77,0.81,4.57,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31706878,0,4940.93,0.77,0.81,4.57,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31716585,0,4719,0.5,0.52,4.75,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,0,0,4704,0.79,0,0,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31729,0,4922,0.7,0.72,4.6,721.027
Kepler-749 b,1,1,Transit,2016,Kepler,17.31716585,0,5009,0.75,0.79,4.59,721.027
Kepler-75 b,1,1,Transit,2013,Kepler,8.884923,0,5160,0.98,0.87,4.4,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492268,0,5332,0.84,0.82,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.884923,0,5332,0.84,0.82,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.8849116,3210.083,5200,0.89,0.91,0,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88495109,0,5160,0.98,0,4.4,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.884924,3146.4,5330,0.88,0.88,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492268,0,5332,0.84,0.82,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.8849176,0,5152,0.77,0.77,4.54,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492268,0,5332,0.84,0.82,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.8849116,3209.9,5200,0.89,0.91,4.5,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,0,0,5306,0.96,0,0,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492268,0,5206,0.83,0.83,4.52,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492128,0,5160,0.98,0.87,4.4,835.356
Kepler-75 b,1,1,Transit,2013,Kepler,8.88492372,0,5160,0.98,0.87,4.4,835.356
Kepler-750 b,1,2,Transit,2016,Kepler,9.4288,0,6243,1.02,1.12,4.47,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,0,0,5948,1.4,0,0,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42889884,0,6025.52,1.36,1.12,4.22,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42887179,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42887179,0,6160,1.23,1.15,4.32,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42889884,0,5897,1.86,1.2,3.98,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42884066,0,6025.52,1.36,1.12,4.22,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.428872,0,6025.52,1.36,1.12,4.22,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42887179,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 b,1,2,Transit,2016,Kepler,9.42887179,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08899022,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08899022,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08897299,0,5897,1.86,1.2,3.98,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,0,0,5948,1.4,0,0,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08897299,0,6025.52,1.36,1.12,4.22,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08898221,0,6025.52,1.36,1.12,4.22,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08899022,0,6160,1.23,1.15,4.32,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08899022,0,6495,1.17,1.19,4.38,1296.02
Kepler-750 c,1,2,Transit,2016,Kepler,4.08902,0,6243,1.02,1.12,4.47,1296.02
Kepler-751 b,1,1,Transit,2016,Kepler,17.44490636,0,5568,0.97,0.88,4.41,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44490636,0,5387,0.84,0.87,4.54,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44486016,0,5568,0.97,0.88,4.41,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44486016,0,5327,0.87,0.92,4.53,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44490636,0,5568,0.97,0.88,4.41,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44496257,0,5327,0.87,0.92,4.53,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44487,0,5530,0.95,0.85,4.41,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44490636,0,5568,0.97,0.88,4.41,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,17.44424015,0,5327,0.87,0.92,4.53,760.43
Kepler-751 b,1,1,Transit,2016,Kepler,0,0,5566,0.85,0,0,760.43
Kepler-752 b,1,1,Transit,2016,Kepler,18.82747265,0,5373,0.83,0.87,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82744023,0,5466,0.97,0.96,4.45,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82761339,0,5466,0.97,0.96,4.45,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82744023,0,5687,0.86,0.93,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,0,0,5688,0.94,0,0,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82729,0,5669,0.85,0.93,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82747265,0,5687,0.86,0.93,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82747265,0,5687,0.86,0.93,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82747265,0,5687,0.86,0.93,4.54,1232.29
Kepler-752 b,1,1,Transit,2016,Kepler,18.82756878,0,5466,0.97,0.96,4.45,1232.29
Kepler-753 b,1,1,Transit,2016,Kepler,5.74772501,0,4346,0.65,0.68,4.65,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74772501,0,3937,0.52,0.53,4.73,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74772501,0,3937,0.52,0.53,4.73,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74772501,0,3937,0.52,0.53,4.73,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.747719,0,4299,0.56,0.59,4.71,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74772124,0,4272,0.67,0.67,4.6,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,0,0,4251,0.64,0,0,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74771191,0,4272,0.67,0.67,4.6,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74771191,0,4252,0.63,0.64,4.64,274.767
Kepler-753 b,1,1,Transit,2016,Kepler,5.74771193,0,4272,0.67,0.67,4.6,274.767
Kepler-754 b,1,1,Transit,2016,Kepler,14.55916,0,5952,0.97,1,4.46,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5598556,0,6016.43,1.49,1.11,4.14,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5596237,0,5959,0.97,0.98,4.46,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5596237,0,5959,0.97,0.98,4.46,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5598556,0,5959,0.97,0.98,4.46,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5596237,0,5959,0.97,0.98,4.46,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,14.5596237,0,5935,1.08,1.06,4.39,1770.27
Kepler-754 b,1,1,Transit,2016,Kepler,0,0,5961,1.6,0,0,1770.27
Kepler-755 b,2,2,Transit,2016,Kepler,1.269095,0,5088,0.76,0.75,4.55,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909037,0,5095,0.77,0.73,4.53,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909141,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,0,0,5067,0.83,0,0,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909276,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909141,0,5041,0.77,0.81,4.58,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909037,0,5095,0.77,0.73,4.53,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909037,0,5095,0.77,0.73,4.53,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909087,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 b,2,2,Transit,2016,Kepler,1.26909037,0,5043,0.77,0.82,4.58,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.853134,0,5041,0.77,0.81,4.58,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85312536,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.853135,0,5088,0.76,0.75,4.55,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85313364,0,5095,0.77,0.73,4.53,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,0,0,5067,0.83,0,0,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85313364,0,5043,0.77,0.82,4.58,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85313364,0,5095,0.77,0.73,4.53,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.853134,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85313225,0,5146.47,0.74,0.87,4.63,399.034
Kepler-755 c,2,2,Transit,2016,Kepler,2.85313364,0,5095,0.77,0.73,4.53,399.034
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486644,0,5553,1.11,0.93,4.32,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.224862,0,5564,0.81,0.91,4.58,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486632,0,5573,0.83,0.9,4.56,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486422,0,0,0,0,0,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486632,0,5573,0.83,0.9,4.56,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486644,0,0,0,0,0,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486632,0,5282,0.79,0.82,4.57,0
Kepler-756 b,1,1,Transit,2016,Kepler,1.22486632,0,5573,0.83,0.9,4.56,0
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267882,0,5559,0.81,0.88,4.57,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267882,0,6014,1.13,1.08,4.37,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267882,0,5559,0.81,0.88,4.57,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267865,0,5667,1.25,1.01,4.25,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267865,0,5366,1.02,0.88,4.36,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.022693,0,5549,0.81,0.91,4.58,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,0,0,5365,1.27,0,0,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267805,0,5667,1.25,1.01,4.25,1068.68
Kepler-757 b,1,1,Transit,2016,Kepler,1.02267882,0,5559,0.81,0.88,4.57,1068.68
Kepler-758 b,1,4,Transit,2016,Kepler,12.10982274,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.10968709,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,0,0,6360,1.57,0,0,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.1097104,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.1097104,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.1097104,0,6228,1.42,1.16,4.19,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.1097104,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.10968709,0,6021,1.46,0.96,4.09,1502.32
Kepler-758 b,1,4,Transit,2016,Kepler,12.10995,0,6678,1.24,1.27,4.36,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75793986,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75793986,0,6228,1.42,1.16,4.19,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75796103,0,6021,1.46,0.96,4.09,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75793986,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75799299,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,0,0,6360,1.57,0,0,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75796103,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.757896,0,6678,1.24,1.27,4.36,1502.32
Kepler-758 c,1,4,Transit,2016,Kepler,4.75793986,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4966197,0,6228,1.42,1.16,4.19,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4972755,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4971697,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4972755,0,6021,1.46,0.96,4.09,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,0,0,6360,1.57,0,0,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4966197,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.49659,0,6678,1.24,1.27,4.36,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4966197,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 d,1,4,Transit,2016,Kepler,20.4966197,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,0,0,6360,1.57,0,0,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.1934719,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.1934719,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.19345065,0,6021,1.46,0.96,4.09,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.19346999,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.19345065,0,6442,1.53,1.3,4.18,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.1934719,0,6692,1.35,1.26,4.28,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.1938,0,6678,1.24,1.27,4.36,1502.32
Kepler-758 e,1,4,Transit,2016,Kepler,8.1934719,0,6228,1.42,1.16,4.19,1502.32
Kepler-759 b,1,1,Transit,2016,Kepler,41.8059544,0,0,0,0,0,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.805985,0,5907,0.97,0.96,4.45,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.8059544,0,5907,0.97,0.96,4.45,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.80695945,0,0,0,0,0,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.805985,0,5860,1.04,1.04,4.42,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.805985,0,5907,0.97,0.96,4.45,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.81287,0,5900,0.97,0.98,4.45,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,41.805985,0,5907,0.97,0.96,4.45,1073.48
Kepler-759 b,1,1,Transit,2016,Kepler,0,0,5907,1.89,0,0,1073.48
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492888,0,6308,1.44,1.17,4.19,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492888,0,6371,1.39,1.24,4.24,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54493336,0,6136.25,1.49,0,4.16,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492889,0,6136.25,1.49,1.16,4.16,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.5449287,635.66,6409,1.32,1.2,0,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492888,0,6308,1.44,1.17,4.19,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492875,635.63,6409,1.32,1.2,4.2,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492888,0,6308,1.44,1.17,4.19,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,0,0,6300,1.38,0,0,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492977,0,6422,1.33,1.34,4.32,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.54492889,0,6309,1.41,1.15,4.2,822.96
Kepler-76 b,1,1,Orbital Brightness Modulation,2013,Kepler,1.5449298,638.8383,6409,1.32,1.2,4.2,822.96
Kepler-760 b,1,2,Transit,2016,Kepler,8.70419734,0,5162,0.91,0.87,4.46,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70417386,0,5162,0.91,0.87,4.46,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70420525,0,5162,0.91,0.87,4.46,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,0,0,5239,0.86,0,0,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70419416,0,5423,1.12,0.92,4.3,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70419416,0,5423,1.12,0.92,4.3,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70419416,0,5322,0.85,0.89,4.54,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70419416,0,5423,1.12,0.92,4.3,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.704142,0,5221,1.17,1.02,4.31,792.336
Kepler-760 b,1,2,Transit,2016,Kepler,8.70420525,0,5074,0.86,0.81,4.47,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697439,0,5423,1.12,0.92,4.3,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697819,0,5162,0.91,0.87,4.46,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697439,0,5423,1.12,0.92,4.3,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697039,0,5162,0.91,0.87,4.46,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.466961,0,5221,1.17,1.02,4.31,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697039,0,5074,0.86,0.81,4.47,792.336
Kepler-760 c,1,2,Transit,2016,Kepler,2.46697439,0,5423,1.12,0.92,4.3,792.336
